accessionYear,artistGender,artistNationality,culture,department,isHighlight,isTimelineWork,objectEndDate,objectID,objectName
1963,"","","",Drawings and Prints,false,false,1911,626903,"Baseball card, print"
1963,"","","",Drawings and Prints,false,false,1912,626968,"Baseball card, print"
1937,"",Netherlandish,"",Drawings and Prints,false,false,1581,626993,Print ornament & architecture
1953,"",Italian,"",Drawings and Prints,false,false,1800,627012,Print
1937,"",Netherlandish,"",Drawings and Prints,false,false,1578,627099,Print ornament & architecture
2013,"",American,"",Photographs,false,false,1917,627267,Photograph
1953,"",Italian,"",Drawings and Prints,false,false,1640,627434,Print
1963,"","","",Drawings and Prints,false,false,1912,627512,"Baseball card, print"
1963,"","","",Drawings and Prints,false,false,1912,627518,"Baseball card, print"
1942,"",Italian,"",Drawings and Prints,false,false,1787,627977,Print
1922,"",Italian,"",Drawings and Prints,false,false,1532,631799,Print
1963,"","","",Drawings and Prints,false,false,1918,631865,Print
1958,"",British,"",Drawings and Prints,false,false,1824,631870,Print
1953,"",Italian,"",Drawings and Prints,false,false,1621,628038,Print
1959,"",Netherlandish,"",Drawings and Prints,false,false,1574,628042,Print
1963,"","","",Drawings and Prints,false,false,1912,628060,"Baseball card, print"
1963,"","","",Drawings and Prints,false,false,1912,628064,"Baseball card, print"
1963,"","","",Drawings and Prints,false,false,1912,628109,"Baseball card, print"
1948,"",Netherlandish,"",Drawings and Prints,false,false,1571,628595,Print ornament & architecture
1943,"",Netherlandish,"",Drawings and Prints,false,false,1568,628897,Print ornament & architecture
1941,"",Netherlandish,"",Drawings and Prints,false,false,1556,628959,Print
1917,"",Netherlandish,"",Drawings and Prints,false,false,1553,628977,Print
1966,"",Italian,"",Drawings and Prints,false,false,1800,629096,Print
1963,"",American,"",Drawings and Prints,false,false,1909,629133,"Baseball card, print"
1944,"",Italian,"",Drawings and Prints,false,false,1650,632247,Print
1922,"","British, born Belgium","",Drawings and Prints,false,false,1921,632299,Print
1927,"",Italian,"",Drawings and Prints,false,false,1599,632362,Print
1946,"",Netherlandish,"",Drawings and Prints,false,false,1633,625596,Print ornament & architecture
1946,"",Netherlandish,"",Drawings and Prints,false,false,1633,625598,Print ornament & architecture
1966,"",Italian,"",Drawings and Prints,false,false,1795,629232,Print
1966,"",Italian,"",Drawings and Prints,false,false,1795,629276,Print
1966,"",Italian,"",Drawings and Prints,false,false,1795,629298,Print
1963,"",American,"",Drawings and Prints,false,false,1910,629308,"Baseball card, print"
1966,"",Italian,"",Drawings and Prints,false,false,1798,629373,Print
1963,"",American,"",Drawings and Prints,false,false,1889,629589,Photograph
1966,"",Netherlandish,"",Drawings and Prints,false,false,1552,629603,Print
1981,Female,American,"",Modern and Contemporary Art,false,false,1969,632943,Sculpture
1987,"",American,"",Modern and Contemporary Art,false,false,1966,632978,Painting
1963,"",American,"",Drawings and Prints,false,false,1900,631309,"Baseball card, print"
1963,"",American,"",Drawings and Prints,false,false,1881,631314,Print
1963,"",American,"",Drawings and Prints,false,false,1881,631403,Print
1963,"",American,"",Drawings and Prints,false,false,1881,631410,Print
1949,"","","",Drawings and Prints,false,false,1566,631416,Print
1963,"",American,"",Drawings and Prints,false,false,1881,631421,Print
1963,"",American,"",Drawings and Prints,false,false,1881,631426,Print
1963,"",American,"",Drawings and Prints,false,false,1881,631517,Print
1976,"",British,"",Drawings and Prints,false,false,1851,631571,Print
1976,"",British,"",Drawings and Prints,false,false,1851,631586,Print
1949,"",Netherlandish,"",Drawings and Prints,false,false,1570,631641,Print
1963,"","","",Drawings and Prints,false,false,1918,634857,Print
1963,"","","",Drawings and Prints,false,false,1918,634860,Print
1922,"",Italian,"",Drawings and Prints,false,false,1635,631999,Print
1963,"","","",Drawings and Prints,false,false,1918,632009,Print
1962,"",Italian,"",Drawings and Prints,false,false,1565,633919,Print
1963,"","","",Drawings and Prints,false,false,1911,634197,Print
1963,"","","",Drawings and Prints,false,false,1910,634233,Print
1963,"","","",Drawings and Prints,false,false,1910,634293,Print
1963,"","","",Drawings and Prints,false,false,1910,634318,Print
1963,"","","",Drawings and Prints,false,false,1911,634378,Print
1963,"","","",Drawings and Prints,false,false,1911,634427,Print
1963,"","","",Drawings and Prints,false,false,1911,634449,Print
1963,"","","",Drawings and Prints,false,false,1911,634457,Print
1963,"",American,"",Drawings and Prints,false,false,1910,636701,Print
1963,"",American,"",Drawings and Prints,false,false,1910,636716,Print
1960,"",Netherlandish,"",Drawings and Prints,false,false,1549,632415,Print
1922,"",Italian,"",Drawings and Prints,false,false,1550,632487,Print
1928,"","","",Drawings and Prints,false,false,1566,632503,Print
1932,"",Italian,"",Drawings and Prints,false,false,1550,632600,Print
1963,"",American,"",Drawings and Prints,false,false,1911,635221,Print
1963,"","","",Drawings and Prints,false,false,1911,635274,"Baseball card, print"
1963,"","","",Drawings and Prints,false,false,1911,635494,"Baseball card, print"
1963,"","","",Drawings and Prints,false,false,1911,635499,"Baseball card, print"
1963,"",American,"",Drawings and Prints,false,false,1910,635550,Print
1963,"",American,"",Drawings and Prints,false,false,1910,635555,Print
1963,"",American,"",Drawings and Prints,false,false,1910,635568,Print
1963,"",American,"",Drawings and Prints,false,false,1910,637021,Print
1963,"",American,"",Drawings and Prints,false,false,1910,635586,Print
1963,"",American,"",Drawings and Prints,false,false,1910,635626,Print
1963,"",American,"",Drawings and Prints,false,false,1910,635627,Print
1923,"",Italian,"",Drawings and Prints,false,false,1721,635679,Print
1963,"",American,"",Drawings and Prints,false,false,1910,635693,Print
1963,"",American,"",Drawings and Prints,false,false,1893,635847,Print
1963,"","","",Drawings and Prints,false,false,1911,635895,Print
1963,"","","",Drawings and Prints,false,false,1911,635903,Print
1963,"","","",Drawings and Prints,false,false,1911,635954,Print
1963,"","","",Drawings and Prints,false,false,1911,635992,Print
1932,"",Italian,"",Drawings and Prints,false,false,1743,638350,Print
1958,"",British,"",Drawings and Prints,false,false,1750,631036,Print
1966,"",Netherlandish,"",Drawings and Prints,false,false,1550,631135,Print
1963,"","","",Drawings and Prints,false,false,1911,634547,Print
1963,"","","",Drawings and Prints,false,false,1911,634579,Print
1963,"","","",Drawings and Prints,false,false,1911,634588,Print
1963,"","","",Drawings and Prints,false,false,1911,634680,Print
1963,"","","",Drawings and Prints,false,false,1918,634768,Print
1963,"",American,"",Drawings and Prints,false,false,1890,629866,Print
1963,"",American,"",Drawings and Prints,false,false,1880,629945,Print
1963,"",American,"",Drawings and Prints,false,false,1889,629983,Print
2014,"","","",Photographs,false,false,1915,633474,Postcard
1947,"",Netherlandish,"",Drawings and Prints,false,false,1543,633596,Print
1947,"",Netherlandish,"",Drawings and Prints,false,false,1543,633633,Print
1932,"",Italian,"",Drawings and Prints,false,false,1545,633807,Print
1963,"","","",Drawings and Prints,false,false,1911,636083,Print
1963,"","","",Drawings and Prints,false,false,1911,636117,Print
1963,"","","",Drawings and Prints,false,false,1911,636130,Print
2012,"",French,"",Drawings and Prints,false,false,1866,638402,Print
1957,"",Italian,"",Drawings and Prints,false,false,1596,638412,Print
2012,"",French,"",Drawings and Prints,false,false,1866,638414,Print
1941,"",Italian,"",Drawings and Prints,false,false,1785,638454,Print
1963,"",American,"",Drawings and Prints,false,false,1902,638471,Print
1963,"","","",Drawings and Prints,false,false,1910,638618,"Baseball card, print"
1922,"",French,"",Drawings and Prints,false,false,1830,638751,Print
1961,"",French,"",Drawings and Prints,false,false,1800,638753,Print
1963,"",American,"",Drawings and Prints,false,false,1890,640285,Print
1963,"",American,"",Drawings and Prints,false,false,1911,635182,Print
1963,"",American,"",Drawings and Prints,false,false,1911,635187,Print
1963,"","","",Drawings and Prints,false,false,1918,635195,Print
1963,"",American,"",Drawings and Prints,false,false,1912,639250,"Baseball card, print"
1963,"",American,"",Drawings and Prints,false,false,1912,639312,"Baseball card, print"
1963,"",American,"",Drawings and Prints,false,false,1912,639329,"Baseball card, print"
1963,"",American,"",Drawings and Prints,false,false,1912,639342,"Baseball card, print"
1936,"",French,"",Drawings and Prints,false,false,1837,639436,Print
1953,"",French,"",Drawings and Prints,false,false,1837,639442,Print
2014,"",American,"",Drawings and Prints,false,false,2012,639461,Print
1958,"",Scottish,"",Drawings and Prints,false,false,1899,639575,Print
1917,"",French,"",Drawings and Prints,false,false,1825,639730,Print
1962,"",French,"",Drawings and Prints,false,false,1843,640999,Print
1953,"",Netherlandish,"",Drawings and Prints,false,false,1595,638207,Print
1953,"",Netherlandish,"",Drawings and Prints,false,false,1629,638298,Print
2016,"",American,"",Modern and Contemporary Art,false,false,1935,639823,Drawings
1957,"",French,"",Drawings and Prints,false,false,1841,640000,Print
1963,"",American,"",Drawings and Prints,false,false,1890,640228,Print
1963,"",American,"",Drawings and Prints,false,false,1890,640238,Print
1948,"",French,"",Drawings and Prints,false,false,1873,642531,Print
1967,"",French,"",Drawings and Prints,false,false,1846,642602,Print
1948,"",French,"",Drawings and Prints,false,false,1873,640529,Print
1957,"",French,"",Drawings and Prints,false,false,1847,643329,Print
1957,"",French,"",Drawings and Prints,false,false,1849,643538,Print
1925,"",American,"",Drawings and Prints,false,false,1903,643566,Portfolio
1963,"",American,"",Drawings and Prints,false,false,1889,643707,Print
1963,"",American,"",Drawings and Prints,false,false,1889,643751,Print
1963,"",American,"",Drawings and Prints,false,false,1889,643775,Print
1951,"",French,"",Drawings and Prints,false,false,1678,643812,Print
1963,"",American,"",Drawings and Prints,false,false,1899,643819,Print
1951,"",Netherlandish,"",Drawings and Prints,false,false,1699,643824,Print
1963,"",American,"",Drawings and Prints,false,false,1889,644889,Print
1963,"",American,"",Drawings and Prints,false,false,1891,637654,Print
1963,"",American,"",Drawings and Prints,false,false,1888,637678,Print
1948,"",French,"",Drawings and Prints,false,false,1873,641370,Print
1948,"",French,"",Drawings and Prints,false,false,1873,641379,Print
1967,"",French,"",Drawings and Prints,false,false,1892,641673,Print
1922,"",French,"",Drawings and Prints,false,false,1845,641774,Print
1918,"",French,"",Drawings and Prints,false,false,1845,641800,Print
1957,"",French,"",Drawings and Prints,false,false,1845,642450,Print
1926,"",British,"",Drawings and Prints,false,false,1864,644414,Print
1958,"",French,"",Drawings and Prints,false,false,1852,644544,Print
1994,"",French,"",Drawings and Prints,false,false,1829,644618,Print
1965,"",British,"",Drawings and Prints,false,false,1862,644642,Print
1926,"","British, born France","",Drawings and Prints,false,false,1881,642877,Print
1958,"","British, Scottish","",Drawings and Prints,false,false,1765,642882,Print
1926,"",British,"",Drawings and Prints,false,false,1881,642890,Print
1948,"",French,"",Drawings and Prints,false,false,1873,642973,Print
1962,"",French,"",Drawings and Prints,false,false,1847,643041,Print
1958,"",Scottish,"",Drawings and Prints,false,false,1899,643156,Print
1962,"",French,"",Drawings and Prints,false,false,1847,643203,Print
1953,"",French,"",Drawings and Prints,false,false,1760,645410,Print
1963,"",American,"",Drawings and Prints,false,false,1889,645469,Print
1963,"",American,"",Drawings and Prints,false,false,1889,645470,Print
1994,Female,French,"",Drawings and Prints,false,false,1829,645506,Print
1994,"",French,"",Drawings and Prints,false,false,1829,645753,Print
1956,"",French,"",Drawings and Prints,false,false,1650,645771,Print
1959,"",French,"",Drawings and Prints,false,false,1776,645773,Prints Ornament & Architecture
1960,"",French,"",Drawings and Prints,false,false,1659,645791,Print Ornament & Architecture
1953,"",Italian,"",Drawings and Prints,false,false,1700,645900,Print
1953,"",Italian,"",Drawings and Prints,false,false,1700,645905,Print
1953,"",Italian,"",Drawings and Prints,false,false,1704,645961,Print
1953,"",French,"",Drawings and Prints,false,false,1740,645968,Print
2014,"",Italian,"",Modern and Contemporary Art,false,false,2010,645982,Print
1966,"",British,"",Drawings and Prints,false,false,1857,641130,Print
1948,"",French,"",Drawings and Prints,false,false,1873,641180,Print
1957,"",French,"",Drawings and Prints,false,false,1844,641197,Print
1945,"",Japanese,Japanese,Arms and Armor,false,false,1650,643992,Set of sword fittings (Mitokoromono) with two additional knife handles (Kozuka)
1936,"",French,"",Drawings and Prints,false,false,1850,644013,Print
1957,"",French,"",Drawings and Prints,false,false,1850,644044,Print
1963,"",American,"",Drawings and Prints,false,false,1889,644157,Print
1963,"",American,"",Drawings and Prints,false,false,1889,644159,Print
1963,"",American,"",Drawings and Prints,false,false,1889,644264,Print
1963,"",American,"",Drawings and Prints,false,false,1889,644290,Print
1963,"",American,"",Drawings and Prints,false,false,1889,644305,Print
1963,"",American,"",Drawings and Prints,false,false,1889,646710,Photograph
1923,"",British,"",Drawings and Prints,false,false,1826,646744,Print
1957,"",French,"",Drawings and Prints,false,false,1856,646812,Print
1922,"",French,"",Drawings and Prints,false,false,1856,646895,Print
1963,"",American,"",Drawings and Prints,false,false,1889,646941,Photograph
1963,"",American,"",Drawings and Prints,false,false,1889,646972,Photograph
2014,"",French,"",Drawings and Prints,false,false,1750,647000,Drawing
1951,"",French,"",Drawings and Prints,false,false,1675,647025,Print Ornament & Architecture
1963,"",American,"",Drawings and Prints,false,false,1889,647085,Photograph
1963,"",American,"",Drawings and Prints,false,false,1889,647284,Photograph
1963,"",American,"",Drawings and Prints,false,false,1889,647298,Photograph
1963,"",American,"",Drawings and Prints,false,false,1889,644983,Print
1963,"",American,"",Drawings and Prints,false,false,1889,645017,Print
1963,"",American,"",Drawings and Prints,false,false,1889,645027,Print
1963,"",American,"",Drawings and Prints,false,false,1889,645041,Print
1963,"",American,"",Drawings and Prints,false,false,1889,645043,Print
1963,"",American,"",Drawings and Prints,false,false,1889,645169,Print
1963,"",American,"",Drawings and Prints,false,false,1889,645334,Print
1963,"",American,"",Drawings and Prints,false,false,1889,648450,Photograph
1917,"",Italian,"",Drawings and Prints,false,false,1605,648457,Print
1963,"",American,"",Drawings and Prints,false,false,1889,648475,Photograph
1963,"",American,"",Drawings and Prints,false,false,1910,637137,Print
1963,"",American,"",Drawings and Prints,false,false,1910,637148,Print
1963,"",American,"",Drawings and Prints,false,false,1910,637379,Print
1917,"",Italian,"",Drawings and Prints,false,false,1539,647327,Print
1965,"",British,"",Drawings and Prints,false,false,1863,647360,Print
1994,"","","",Drawings and Prints,false,false,1829,647440,Print
1963,"",American,"",Drawings and Prints,false,false,1889,647470,Photograph
1951,"",Flemish,"",Drawings and Prints,false,false,1664,647511,Print Ornament & Architecture
1954,"",French,"",Drawings and Prints,false,false,1661,647548,Print Ornament & Architecture
"","",Austrian,"",Drawings and Prints,false,false,1907,647561,Print
1963,"",American,"",Drawings and Prints,false,false,1889,647568,Photograph
2009,Female,"American, born Denmark",American,The American Wing,false,false,1939,647608,Ladle
"","",Austrian,"",Drawings and Prints,false,false,1907,647661,Print
"","",Austrian,"",Drawings and Prints,false,false,1907,647662,Print
"","",Austrian,"",Drawings and Prints,false,false,1907,647665,Print
1951,"",French,"",Drawings and Prints,false,false,1719,647701,Print Ornament & Architecture
1936,"",French,"",Drawings and Prints,false,false,1855,646142,Print
1957,"",French,"",Drawings and Prints,false,false,1855,646162,Print
1936,"",French,"",Drawings and Prints,false,false,1855,646212,Print
1963,"",American,"",Drawings and Prints,false,false,1889,646221,Photograph
1981,"","","",Drawings and Prints,false,false,1979,646361,Print
1981,"","","",Drawings and Prints,false,false,1979,646383,Print
1981,"","","",Drawings and Prints,false,false,1979,646394,Print
1981,"","","",Drawings and Prints,false,false,1979,646412,Print
2014,"","",Japan,Asian Art,false,false,1950,646443,Kimono
1960,"",French,"",Drawings and Prints,false,false,1790,646447,Print Ornament & Architecture
"","",Austrian,"",Drawings and Prints,false,false,1911,649693,Print
"","",Austrian,"",Drawings and Prints,false,false,1911,649716,Print
1963,"",American,"",Drawings and Prints,false,false,1889,647968,Photograph
1963,"",American,"",Drawings and Prints,false,false,1889,648031,Photograph
1963,"",American,"",Drawings and Prints,false,false,1889,648170,Photograph
1963,"",American,"",Drawings and Prints,false,false,1889,648199,Photograph
1963,"",American,"",Drawings and Prints,false,false,1895,649005,Photograph
1962,"",Italian,"",Drawings and Prints,false,false,1609,649157,Print
1952,"",German,"",Drawings and Prints,false,false,1930,649453,Rubbing
2011,"","","",Photographs,false,false,1907,649496,Photograph
1952,"","","",Drawings and Prints,false,false,1930,650852,Rubbing
"","",Austrian,"",Drawings and Prints,false,false,1912,650908,Print
2014,"","","",European Sculpture and Decorative Arts,false,false,1775,650920,Tureen
1952,"","","",Drawings and Prints,false,false,1930,650973,Rubbing
"",Female,Austrian,"",Drawings and Prints,false,false,1911,648555,Print
1917,"",Italian,"",Drawings and Prints,false,false,1609,648651,Print
1962,Female,British,"",Drawings and Prints,false,false,1852,648706,Print
1994,"",French,"",Drawings and Prints,false,false,1829,648724,Print
1994,"",French,"",Drawings and Prints,false,false,1829,648832,Print
1940,"","American, born Russia","",Drawings and Prints,false,false,1909,651563,Print
1978,"",American,"",The American Wing,false,false,1939,651606,Photograph
1962,"","","",Drawings and Prints,false,false,1805,651628,Print
1963,"",American,"",Drawings and Prints,false,false,1890,651690,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,651779,Photograph
"","",Austrian,"",Drawings and Prints,false,false,1912,650359,Print
1963,"",American,"",Drawings and Prints,false,false,1895,650429,Photograph
1967,"",French,"",Drawings and Prints,false,false,1741,650569,Print Ornament & Architecture
1967,"",French,"",Drawings and Prints,false,false,1741,650575,Print Ornament & Architecture
1959,"",Italian,"",Drawings and Prints,false,false,1677,650673,Print
2014,"",Japanese,Japan,Asian Art,false,false,1866,650682,Hanging scroll
1959,"",Italian,"",Drawings and Prints,false,false,1677,650700,Print
1963,"",American,"",Drawings and Prints,false,false,1895,650722,Photograph
1952,"","","",Drawings and Prints,false,false,1930,648375,Rubbing
1917,"",Italian,"",Drawings and Prints,false,false,1605,648392,Print
1977,"",Italian,"",Photographs,false,false,1869,652141,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,652191,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,652247,Photograph
1950,"",French,"",Drawings and Prints,false,false,1840,652271,cut paper
1966,"",Italian,"",Drawings and Prints,false,false,1595,652273,Print
1951,"",Netherlandish,"",Drawings and Prints,false,false,1585,652287,Print
1963,"",American,"",Drawings and Prints,false,false,1890,652383,Photograph
1917,"",Netherlandish,"",Drawings and Prints,false,false,1606,652658,Print
1950,"",French,"",Drawings and Prints,false,false,1841,654859,cut paper
1949,"",Netherlandish,"",Drawings and Prints,false,false,1514,651102,Print
2014,"","",British,The Cloisters,false,false,1400,651289,Jug
1940,"","American, born Russia","",Drawings and Prints,false,false,1940,651338,Print
1928,"",Flemish,"",Drawings and Prints,false,false,1574,653322,Album
1951,"",French,"",Drawings and Prints,false,false,1699,653393,Print Ornament & Architecture
1951,"",French,"",Drawings and Prints,false,false,1699,653394,Print Ornament & Architecture
1950,"",Italian,"",Drawings and Prints,false,false,1762,653397,Print
1963,"",American,"",Drawings and Prints,false,false,1890,653519,Photograph
2015,Female,American,"",Photographs,false,false,1959,651808,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,651888,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,651894,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,651902,Photograph
1920,"",French,"",Drawings and Prints,false,false,1841,652003,cut paper
1950,"",French,"",Drawings and Prints,false,false,1839,652019,cut paper
2014,"",American,American,Musical Instruments,false,true,1983,652125,Archtop Guitar
1963,"",American,"",Drawings and Prints,false,false,1890,653785,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,653832,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,653905,Photograph
1926,"",French,"",Drawings and Prints,false,false,1835,653924,Print
1947,"",British,"",Drawings and Prints,false,false,1869,653994,Print
1963,"",American,"",Drawings and Prints,false,false,1890,654015,Photograph
1963,"",American,"",Drawings and Prints,false,false,1895,649838,Photograph
1963,"",American,"",Drawings and Prints,false,false,1895,649858,Photograph
1963,"",American,"",Drawings and Prints,false,false,1895,649859,Photograph
1994,"",French,"",Drawings and Prints,false,false,1829,650083,Book
1927,"",French,"",Drawings and Prints,false,false,1705,650149,"Print, Ornament & Architecture"
1951,"",French,"",Drawings and Prints,false,false,1698,650193,Print Ornament & Architecture
1953,"",Netherlandish,"",Drawings and Prints,false,false,1570,654280,Print
1955,"",American,"",Drawings and Prints,false,false,1952,654295,Print
1922,Female,Italian,"",Drawings and Prints,false,false,1627,654301,Print
1958,"",American,"",Drawings and Prints,false,false,1917,654331,Print
1950,"",French,"",Drawings and Prints,false,false,1843,652861,cut paper
2004,"",French,"French, Versailles",Arms and Armor,false,false,1830,652975,Drawings
1941,"",Italian,"",Drawings and Prints,false,false,1560,653036,Print
1950,"",French,"",Drawings and Prints,false,false,1830,653061,cut paper
1963,"",American,"",Drawings and Prints,false,false,1892,653143,Print
1950,"",French,"",Drawings and Prints,false,false,1844,653193,cut paper
1950,"",French,"",Drawings and Prints,false,false,1841,653200,cut paper
1950,"",French,"",Drawings and Prints,false,false,1841,653203,cut paper
1963,"",American,"",Drawings and Prints,false,false,1890,655446,Photograph
1950,"",French,"",Drawings and Prints,false,false,1839,655019,cut paper
1963,"",American,"",Drawings and Prints,false,false,1890,655104,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,655115,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,655126,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,655139,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,655169,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,655193,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,655327,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,655355,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,655412,Photograph
1950,"",French,"",Drawings and Prints,false,false,1842,656498,cut paper
1924,"",American,"",Drawings and Prints,false,false,1833,656505,Print
1931,"",American,"",Drawings and Prints,false,false,1930,656506,Print
1958,"",American,"",Drawings and Prints,false,false,1938,656517,Print
1963,"",American,"",Drawings and Prints,false,false,1890,654023,Photograph
1953,"",Netherlandish,"",Drawings and Prints,false,false,1579,654078,Print
1963,"",American,"",Drawings and Prints,false,false,1890,656979,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,657063,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,657141,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,657161,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,657185,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,657204,Photograph
2014,"",American,"",Modern and Contemporary Art,false,false,2004,653733,Drawing
1963,"",American,"",Drawings and Prints,false,false,1879,655939,Print
1970,"",British,"",Drawings and Prints,false,false,1870,655966,Print
1958,"",American,"",Drawings and Prints,false,false,1926,655973,Print
1958,"",American,"",Drawings and Prints,false,false,1930,656072,Print
1950,"",French,"",Drawings and Prints,false,false,1841,656088,cut paper
1950,"",French,"",Drawings and Prints,false,false,1842,656109,cut paper
1950,"",French,"",Drawings and Prints,false,false,1844,656122,cut paper
1963,"",American,"",Drawings and Prints,false,false,1850,656191,Print
2014,"",British,"",Photographs,false,false,1889,658450,Photographically Illustrated Book
1963,"",American,"",Drawings and Prints,false,false,1892,658491,Photograph
1963,"",American,"",Drawings and Prints,false,false,1892,658507,Photograph
1963,"",American,"",Drawings and Prints,false,false,1892,658516,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,654732,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,655576,Photograph
1950,"",French,"",Drawings and Prints,false,false,1841,655665,cut paper
1958,"",American,"",Drawings and Prints,false,false,1946,655699,Print
1950,"",French,"",Drawings and Prints,false,false,1843,655748,cut paper
1963,"",American,"",Drawings and Prints,false,false,1890,655780,Photograph
1963,"",American,"",Drawings and Prints,false,false,1890,655783,Photograph
1947,"",British,"",Drawings and Prints,false,false,1852,655807,Print
1960,"",French,"",Drawings and Prints,false,false,1832,660194,Print
1921,"",Italian,"",Drawings and Prints,false,false,1554,660200,Books Prints Ornament & Architecture
1929,"",Italian,"",Drawings and Prints,false,false,1556,660352,Books Prints Ornament & Architecture
1963,"","","",Drawings and Prints,false,false,1892,660440,Print
1963,"","","",Drawings and Prints,false,false,1892,660451,Print
1923,"",American,"",Drawings and Prints,false,false,1923,660513,Print
1954,"",American,"",Drawings and Prints,false,false,1925,660529,Print
1969,"",American,"",Drawings and Prints,false,false,1930,660549,Print
1969,"",American,"",Drawings and Prints,false,false,1931,660565,Print
1919,"",Spanish,"",Drawings and Prints,false,false,1861,656777,Print
2014,"",British,"",Drawings and Prints,false,false,1862,656829,Print
2014,"",Swiss,"",European Sculpture and Decorative Arts,false,false,1732,659085,Medal
1967,"",American,"",Drawings and Prints,false,false,1966,659102,Print
1935,"",Italian,"",Drawings and Prints,false,false,1530,659439,Books Prints Ornament & Architecture
1918,"",Italian,"",Drawings and Prints,false,false,1532,659541,Books Prints Ornament & Architecture
1918,"",Italian,"",Drawings and Prints,false,false,1532,659610,Books Prints Ornament & Architecture
1963,"",American,"",Drawings and Prints,false,false,1890,657353,Photograph
2014,"",British,"",Drawings and Prints,false,false,1790,659741,Print
1922,"",Italian,"",Drawings and Prints,false,false,1532,659749,Books Prints Ornament & Architecture
1948,"",Italian,"",Drawings and Prints,false,false,1532,659845,Books Prints Ornament & Architecture
1952,"",American,"",Drawings and Prints,false,false,1867,659856,Print
1921,"",Italian,"",Drawings and Prints,false,false,1554,660078,Books Prints Ornament & Architecture
1921,"",Italian,"",Drawings and Prints,false,false,1554,660133,Books Prints Ornament & Architecture
1963,"","","",Drawings and Prints,false,false,1892,661447,Print
1921,"",Italian,"",Drawings and Prints,false,false,1529,658723,Books Prints Ornament & Architecture
1963,"","","",Drawings and Prints,false,false,1892,658797,Print
1921,"",Italian,"",Drawings and Prints,false,false,1529,658817,Books Prints Ornament & Architecture
1963,"","","",Drawings and Prints,false,false,1892,658870,Print
1933,"",Italian,"",Drawings and Prints,false,false,1591,660910,Books Prints Ornament & Architecture
1933,"",Italian,"",Drawings and Prints,false,false,1591,660928,Books Prints Ornament & Architecture
2014,"",American,"",Photographs,false,false,2007,658332,Photographically Illustrated Book
1972,"",American,"",Photographs,false,false,1972,658402,Photographically Illustrated Book
2014,"",American,"",Photographs,false,false,1971,658426,Artist's Book
1919,"",Italian,"",Drawings and Prints,false,false,1616,662028,Books Prints Ornament & Architecture
1919,"",Italian,"",Drawings and Prints,false,false,1616,662051,Books Prints Ornament & Architecture
1937,"",Italian,"",Drawings and Prints,false,false,1563,662240,Book Prints Ornament & Architecture
1921,"",Italian,"",Drawings and Prints,false,false,1567,662311,"Books, Prints, Ornament & Architecture"
1921,"",Italian,"",Drawings and Prints,false,false,1567,662402,"Books, Prints, Ornament & Architecture"
1963,"","","",Drawings and Prints,false,false,1892,660674,Print
1963,"","","",Drawings and Prints,false,false,1892,660688,Print
1950,"",French,"",Drawings and Prints,false,false,1841,660690,cut paper
1963,"","","",Drawings and Prints,false,false,1892,660701,Print
1963,"","","",Drawings and Prints,false,false,1892,660714,Print
1963,"","","",Drawings and Prints,false,false,1892,660722,Print
1963,"","","",Drawings and Prints,false,false,1892,660728,Print
1950,"",French,"",Drawings and Prints,false,false,1844,660737,cut paper
1963,"","","",Drawings and Prints,false,false,1892,660787,Print
1939,"",Italian,"",Drawings and Prints,false,false,1603,662911,Books Prints Ornament & Architecture
1939,"",Italian,"",Drawings and Prints,false,false,1603,662922,Books Prints Ornament & Architecture
1920,"","","",Drawings and Prints,false,false,1605,662991,Books Prints Ornament & Architecture
1920,"","","",Drawings and Prints,false,false,1605,663003,Books Prints Ornament & Architecture
1983,"",American,"",Drawings and Prints,false,false,1965,663055,Print
2014,"",American,"",Photographs,false,false,1950,663073,Photograph
1929,"",Italian,"",Drawings and Prints,false,false,1600,661531,Books Prints Ornament & Architecture
1963,"","","",Drawings and Prints,false,false,1892,661569,Print
1918,"",Italian,"",Drawings and Prints,false,false,1601,661608,Books Prints Ornament & Architecture
